id,product_id,robot_id,warehouse_id,current_zone,current_row,current_shelf,name,category,article,stock,min_stock,optimal_stock,status,created_at
ih_fbc9b519,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,146,15,202,ok,2025-06-30T05:53:00+00:00
ih_230abc13,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,144,15,202,ok,2025-07-01T06:44:00+00:00
ih_c46463ff,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-07-02T01:29:00+00:00
ih_ada90ae2,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-07-03T00:00:00+00:00
ih_1e0182b4,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-07-04T19:40:00+00:00
ih_ef4376f8,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,154,15,202,ok,2025-07-05T12:44:00+00:00
ih_f644044b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-07-06T07:30:00+00:00
ih_933c0a69,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,157,15,202,ok,2025-07-07T04:50:00+00:00
ih_58faa8e5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-07-08T01:47:00+00:00
ih_d24a9c50,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,162,15,202,ok,2025-07-09T05:17:00+00:00
ih_02182fab,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,157,15,202,ok,2025-07-10T04:01:00+00:00
ih_ea1a4de9,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,159,15,202,ok,2025-07-11T20:12:00+00:00
ih_dfab94bd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,161,15,202,ok,2025-07-12T07:29:00+00:00
ih_1ba036cf,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,161,15,202,ok,2025-07-13T10:12:00+00:00
ih_af2c6a65,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,154,15,202,ok,2025-07-14T05:55:00+00:00
ih_9d6fe895,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,156,15,202,ok,2025-07-15T05:25:00+00:00
ih_428d4321,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,148,15,202,ok,2025-07-16T21:34:00+00:00
ih_d441ac92,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-07-17T13:29:00+00:00
ih_75c54626,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-07-18T02:11:00+00:00
ih_b7c42ca5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-07-19T15:29:00+00:00
ih_0177937e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-07-20T16:37:00+00:00
ih_3d6f8ccf,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,148,15,202,ok,2025-07-21T06:29:00+00:00
ih_f6f67ab8,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-07-22T11:51:00+00:00
ih_c1e79a0c,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,144,15,202,ok,2025-07-23T02:46:00+00:00
ih_d870264b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,144,15,202,ok,2025-07-24T03:00:00+00:00
ih_c147febf,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-07-25T09:35:00+00:00
ih_cc4471f6,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-07-26T03:44:00+00:00
ih_0415c75d,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,158,15,202,ok,2025-07-27T21:32:00+00:00
ih_c93539e4,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-07-28T10:49:00+00:00
ih_793ec2e3,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-07-29T16:43:00+00:00
ih_fa349570,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,161,15,202,ok,2025-07-30T22:50:00+00:00
ih_3e70f9a1,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,159,15,202,ok,2025-07-31T17:54:00+00:00
ih_b10756c1,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-08-01T08:35:00+00:00
ih_fc5ba338,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-08-02T01:55:00+00:00
ih_d65fde36,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-08-03T06:36:00+00:00
ih_4a94afc1,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-08-04T05:18:00+00:00
ih_4e604d95,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,138,15,202,ok,2025-08-05T19:54:00+00:00
ih_725b3855,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,138,15,202,ok,2025-08-06T19:54:00+00:00
ih_eda913f5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,141,15,202,ok,2025-08-07T20:27:00+00:00
ih_450de512,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,142,15,202,ok,2025-08-08T00:50:00+00:00
ih_28fe48da,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-08-09T15:02:00+00:00
ih_443bb953,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-08-10T10:37:00+00:00
ih_c870b415,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,148,15,202,ok,2025-08-11T05:20:00+00:00
ih_8e7da21a,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-08-12T07:35:00+00:00
ih_531b56f2,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,156,15,202,ok,2025-08-13T15:21:00+00:00
ih_44e1c426,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,156,15,202,ok,2025-08-14T14:35:00+00:00
ih_1bf1945e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,156,15,202,ok,2025-08-15T06:36:00+00:00
ih_6e70a025,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,156,15,202,ok,2025-08-16T04:56:00+00:00
ih_23133baa,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,159,15,202,ok,2025-08-17T05:31:00+00:00
ih_4c8f8d0e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,165,15,202,ok,2025-08-18T13:36:00+00:00
ih_2a01103f,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,165,15,202,ok,2025-08-19T18:27:00+00:00
ih_4193e018,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,166,15,202,ok,2025-08-20T02:30:00+00:00
ih_f741836b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,173,15,202,ok,2025-08-21T03:03:00+00:00
ih_23a68738,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,176,15,202,ok,2025-08-22T09:31:00+00:00
ih_0adee92d,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,170,15,202,ok,2025-08-23T11:33:00+00:00
ih_6c190a1c,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,170,15,202,ok,2025-08-24T14:36:00+00:00
ih_a35422b5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,170,15,202,ok,2025-08-25T08:48:00+00:00
ih_4f7368f1,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,166,15,202,ok,2025-08-26T21:19:00+00:00
ih_d139dbe3,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,163,15,202,ok,2025-08-27T18:53:00+00:00
ih_e69ffdd5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,162,15,202,ok,2025-08-28T04:55:00+00:00
ih_844c899a,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,164,15,202,ok,2025-08-29T03:04:00+00:00
ih_8dafb3ca,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,167,15,202,ok,2025-08-30T20:51:00+00:00
ih_cc71a94d,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,162,15,202,ok,2025-08-31T07:14:00+00:00
ih_298fd8b0,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,167,15,202,ok,2025-09-01T04:52:00+00:00
ih_57d44388,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,165,15,202,ok,2025-09-02T05:13:00+00:00
ih_d5ac9d39,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,168,15,202,ok,2025-09-03T09:42:00+00:00
ih_b7f9633a,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,161,15,202,ok,2025-09-04T15:56:00+00:00
ih_c532ef9c,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,161,15,202,ok,2025-09-05T08:18:00+00:00
ih_b2da608f,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,159,15,202,ok,2025-09-06T22:04:00+00:00
ih_f365d8fd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,162,15,202,ok,2025-09-07T22:38:00+00:00
ih_018f6109,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,169,15,202,ok,2025-09-08T04:28:00+00:00
ih_3ac334c1,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,169,15,202,ok,2025-09-09T04:44:00+00:00
ih_d45eecdd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,168,15,202,ok,2025-09-10T13:55:00+00:00
ih_af609174,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,166,15,202,ok,2025-09-11T00:53:00+00:00
ih_fd99b9a0,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,174,15,202,ok,2025-09-12T03:16:00+00:00
ih_eaf68af3,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,170,15,202,ok,2025-09-13T17:40:00+00:00
ih_be8aad54,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,173,15,202,ok,2025-09-14T01:31:00+00:00
ih_2cdfaa10,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,160,15,202,ok,2025-09-15T20:56:00+00:00
ih_9da05029,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,161,15,202,ok,2025-09-16T13:49:00+00:00
ih_15fbd650,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,155,15,202,ok,2025-09-17T03:16:00+00:00
ih_30e08bf4,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-09-18T12:50:00+00:00
ih_b20fae8b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-09-19T06:11:00+00:00
ih_417fcccc,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-09-20T22:32:00+00:00
ih_5c486f8e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-09-21T07:41:00+00:00
ih_159a7488,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-09-22T06:02:00+00:00
ih_542bd338,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-09-23T18:09:00+00:00
ih_b2f50bd3,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-09-24T05:56:00+00:00
ih_4e94f7d0,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-09-25T13:31:00+00:00
ih_89413e05,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-09-26T15:14:00+00:00
ih_65eaba8e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,148,15,202,ok,2025-09-27T20:02:00+00:00
ih_bc9e0bf5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-09-28T02:29:00+00:00
ih_5e437556,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,147,15,202,ok,2025-09-29T00:30:00+00:00
ih_7d6ab5af,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-09-30T08:04:00+00:00
ih_8d1e96c0,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-10-01T22:52:00+00:00
ih_91172587,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-10-02T01:08:00+00:00
ih_7f0640b6,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,159,15,202,ok,2025-10-03T02:47:00+00:00
ih_c8dd7b58,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,153,15,202,ok,2025-10-04T12:41:00+00:00
ih_cf3c92d6,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,154,15,202,ok,2025-10-05T21:17:00+00:00
ih_80024c09,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,162,15,202,ok,2025-10-06T04:48:00+00:00
ih_6ab3348d,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,162,15,202,ok,2025-10-07T03:21:00+00:00
ih_9aa9b4dd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,164,15,202,ok,2025-10-08T07:51:00+00:00
ih_d3c57dbd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,168,15,202,ok,2025-10-09T01:25:00+00:00
ih_b876cdd2,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,173,15,202,ok,2025-10-10T09:09:00+00:00
ih_e7365578,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,169,15,202,ok,2025-10-11T00:13:00+00:00
ih_04500a7c,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,163,15,202,ok,2025-10-12T14:28:00+00:00
ih_06c9a7a3,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,164,15,202,ok,2025-10-13T18:52:00+00:00
ih_e8893d7b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,165,15,202,ok,2025-10-14T20:44:00+00:00
ih_db33153d,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,166,15,202,ok,2025-10-15T04:10:00+00:00
ih_9bab652e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,159,15,202,ok,2025-10-16T02:47:00+00:00
ih_1ed73509,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-10-17T04:29:00+00:00
ih_3ab3d88b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,133,15,202,ok,2025-10-18T19:01:00+00:00
ih_b286fbc6,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,135,15,202,ok,2025-10-19T18:26:00+00:00
ih_3d538447,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,135,15,202,ok,2025-10-20T21:21:00+00:00
ih_33b8ce6d,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,132,15,202,ok,2025-10-21T16:20:00+00:00
